Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.422016143798828,28.681272598041584,28.40860691517971,28.649983261169663,147544800
2015-06-15,28.366147994995117,28.437666737767664,28.09571769560075,28.18288111006913,175955600
2015-06-16,28.51812744140625,28.574001516215095,28.24322794822594,28.39073461904774,125976400
2015-06-17,28.451074600219727,28.580701135204325,28.325915535035048,28.544942620252378,131672400
2015-06-18,28.58070945739746,28.676812945454838,28.433202769415,28.435438210107023,141628800
2015-06-19,28.29463005065918,28.567295798030447,28.249931474593,28.542711069651634,218867600
2015-06-22,28.52035903930664,28.62093167835589,28.40190628949359,28.49353887316094,136157200
2015-06-23,28.39073371887207,28.520361977552458,28.357208934021436,28.49130807342398,121075600
2015-06-24,28.632110595703125,29.009819881307813,28.41084974026708,28.430963588424255,221123600
2015-06-25,28.495779037475586,28.875722075918663,28.495779037475586,28.799734150286646,127752400
2015-06-26,28.328149795532227,28.605284669149608,28.274511172767166,28.533765937082507,176267200
2015-06-29,27.831989288330078,28.26557258310105,27.820815498292976,28.039840880601187,196645600
2015-06-30,28.033138275146484,28.18735125292746,27.905745464631284,28.06442761771925,177482800
2015-07-01,28.29463005065918,28.370619676141335,28.158297176973544,28.361679619899824,120955200
2015-07-02,28.258874893188477,28.314748972490012,28.10913106475277,28.256639452576774,108844000
2015-07-06,28.16053581237793,28.21194071531361,27.903514707982673,27.923630263093703,112241600
2015-07-07,28.091249465942383,28.19405755556789,27.66213528971851,28.13594804225212,187787200
2015-07-08,27.393939971923828,27.856577220215424,27.387235356101556,27.820818700782862,243046400
2015-07-09,26.835203170776367,27.726953013346197,26.645231639120965,27.68001899059427,314380000
2015-07-10,27.552621841430664,27.680014656134844,27.089984598016393,27.253137636917494,245418000
2015-07-13,28.08453941345215,28.10688869728068,27.78505355369843,27.943735685564384,165762000
2015-07-14,28.073368072509766,28.243225723991486,27.945975260183804,28.169471541818215,127072400
2015-07-15,28.34380531311035,28.41755951335394,28.066670333423147,28.09795968410678,134596800
2015-07-16,28.72150421142578,28.73491685216096,28.462249426872162,28.549412835097545,144889600
2015-07-17,28.96958351135254,28.96958351135254,28.67680396264912,28.84889703405364,184658800
2015-07-20,29.517160415649414,29.718305738148107,29.21096814036975,29.271313101232632,235600800
2015-07-21,29.22214126586914,29.70712782831348,29.12603949367053,29.69148486063871,307025600
2015-07-22,27.9862060546875,28.04878474384317,27.26431227874709,27.26431227874709,461802400
2015-07-23,27.972793579101562,28.40413973721254,27.950442588302256,28.205228196115332,203998000
2015-07-24,27.825292587280273,28.102427554083405,27.691195132707254,28.008559506396455,168649200
2015-07-27,27.43864631652832,27.626384138415112,27.293375052203135,27.510165080784756,177822000
2015-07-28,27.574970245361328,27.693424705361824,27.38946962999341,27.574970245361328,134472400
2015-07-29,27.487808227539062,27.60179181286985,27.32689062592886,27.52356845240416,148046800
2015-07-30,27.3492374420166,27.39393601112983,27.20172909468894,27.338061947167738,134513200
2015-07-31,27.11009407043457,27.409578207782467,27.02293067492938,27.40063815373822,171540000
2015-08-03,26.470901489257812,27.39394056552106,26.265283603784972,27.15479960021046,279904000
2015-08-04,25.62160873413086,26.305506680668742,25.31094909794921,26.242928006494164,496554400
2015-08-05,25.791467666625977,26.247400222579298,25.05392935740774,25.243900829436356,397250400
2015-08-06,25.847597122192383,26.15517360004119,25.62084534827494,26.036184672313123,211612000
2015-08-07,25.93515396118164,26.099045495153465,25.706156638237175,25.724117682782484,154681600
2015-08-10,26.878089904785156,26.938706292793295,26.161909053278666,26.161909053278666,219806400
2015-08-11,25.479400634765625,26.532343215010112,25.443480262096237,26.449274676869475,388331200
2015-08-12,25.872289657592773,25.912701147702904,24.612800214163,25.263873460222026,404870000
2015-08-13,25.852081298828125,26.1327161333511,25.715131362552185,26.051893163979752,194143200
2015-08-14,26.0339298248291,26.112507228985756,25.596140206771352,25.66573709147311,171718000
2015-08-17,26.30335807800293,26.413366518301014,25.930673976172535,26.051908501604345,163538800
2015-08-18,26.155174255371094,26.36621226099731,26.045165847545757,26.1394587685389,138242800
2015-08-19,25.820655822753906,26.15966154165718,25.74656779960572,26.065368628301012,193146000
2015-08-20,25.290817260742188,25.672480035526398,25.061818225584076,25.6118636514313,274006400
2015-08-21,23.743961334228516,25.122440013835654,23.719265322634598,24.792413052407607,513102000
2015-08-24,23.151264190673828,24.426469622847762,20.654734763499505,21.299073301555666,648825200
2015-08-25,23.290454864501953,24.945079116046035,23.236573434688918,24.945079116046035,414406400
2015-08-26,24.626277923583984,24.671178829059958,23.584561158231732,24.04255587523785,387098400
2015-08-27,25.351438522338867,25.423281001280163,24.70036509344975,25.196529194132214,338464400
2015-08-28,25.43450164794922,25.43899105254729,25.04161280052923,25.183052168971024,212657600
2015-08-31,25.315515518188477,25.712893814000797,25.144889006046746,25.151623970115825,224917200
2015-09-01,24.183990478515625,25.117942421569474,24.103167500105478,24.72954472635448,307383600
2015-09-02,25.221223831176758,25.221223831176758,24.500553472920295,24.74751360338872,247555200
2015-09-03,24.77894401550293,25.320007305220702,24.704855978054088,25.254899791662,212935600
2015-09-04,24.531978607177734,24.79689800987154,24.36135382859214,24.46462726179692,199985200
2015-09-08,25.214479446411133,25.270606416392713,24.76770924495831,25.08875558176733,219374400
2015-09-09,24.729551315307617,25.598395995423154,24.644237197110613,25.540025161020697,340043200
2015-09-10,25.27285385131836,25.432254252358536,24.673418178492778,24.756485004003405,251571200
2015-09-11,25.641048431396484,25.641048431396484,25.091004731981094,25.097739695285533,199662000
2015-09-14,25.888011932373047,26.242734914955115,25.786984037027672,26.173137996510956,233453600
2015-09-15,26.10577964782715,26.161906625643375,25.688194795845646,26.027202221456314,173364800
2015-09-16,26.13497543334961,26.164160854856366,25.917202413197675,26.09905333347053,148694000
2015-09-17,25.575942993164062,26.152928305170427,25.53104209227515,25.966588024907818,256450400
2015-09-18,25.470426559448242,25.661259689611786,25.115705295805558,25.192037177583178,297141200
2015-09-21,25.865556716918945,25.901478805540528,25.517570475909544,25.5198143218038,200888000
2015-09-22,25.45920181274414,25.63431773927507,25.26163372097819,25.45471069455325,201384800
2015-09-23,25.66573715209961,25.75554063400175,25.436739900465156,25.510826188639893,143026800
2015-09-24,25.81841278076172,25.930666749373724,25.227957522492023,25.42552389061969,200878000
2015-09-25,25.753293991088867,26.197820265706856,25.5983830341546,26.141693305989673,224607600
2015-09-28,25.243669509887695,25.721870733249208,25.243669509887695,25.560224766800417,208436000
2015-09-29,24.484840393066406,25.48390195799365,24.215431495142205,25.331236459073935,293461600
2015-09-30,24.763219833374023,25.041609124796167,24.410742530512856,24.734032712762726,265892000
2015-10-01,24.601573944091797,24.610554464850452,24.091940096408052,24.48707444549293,255716400
2015-10-02,24.781185150146484,24.9226262448643,24.145828998395814,24.249102442542068,232079200
2015-10-05,24.870990753173828,25.003451336098365,24.48708235918129,24.668933252951508,208258800
2015-10-06,24.989971160888672,25.086509616204506,24.64422882587054,24.837305736502213,192787200
2015-10-07,24.870990753173828,25.09325314698851,24.56341595386961,25.086518182457723,187062400
2015-10-08,24.5836181640625,24.73852918280042,24.29400273083314,24.73852918280042,247918400
2015-10-09,25.171825408935547,25.207745780884906,24.581368558123327,24.69586806237676,211064400
2015-10-12,25.05508804321289,25.31327254029787,25.019167660228614,25.308783134747262,121868800
2015-10-13,25.097740173339844,25.245914507438194,24.848536249172213,24.879967220431244,132197200
2015-10-14,24.743022918701172,25.037127808320886,24.597092397100447,24.985491934943003,177849600
2015-10-15,25.113452911376953,25.167334325803207,24.805876483011,24.904660503508534,150694000
2015-10-16,24.92936134338379,25.14488875574704,24.81486181677032,25.095496735919284,156930400
2015-10-19,25.084266662597656,25.0887560666249,24.720563273458872,24.875474261716743,119036800
2015-10-20,25.542268753051758,25.632072275747497,24.87997098478267,24.996714365285325,195871200
2015-10-21,25.540019989013672,25.948624311384773,25.526548349844486,25.593901407112224,167180800
2015-10-22,25.9306640625,25.9306640625,25.616352640382658,25.667990214251855,166616400
2015-10-23,26.734407424926758,26.768083960411673,26.117010554855703,26.200077401144117,237467600
2015-10-26,25.88127899169922,26.52112637559676,25.800455983958486,26.509902004602715,265335200
2015-10-27,25.717388153076172,26.16415852516625,25.591662527554156,25.90821958132692,279537600
2015-10-28,26.777057647705078,26.78379432380087,26.0563874628032,26.251709960955072,342205600
2015-10-29,27.059938430786133,27.095860518973556,26.552550068725132,26.649088539654535,204909200
2015-10-30,26.828702926635742,27.214856916457457,26.817476842777705,27.16321932871436,197461200
2015-11-02,27.20587158203125,27.246283078771686,26.85339419324062,27.12055918351682,128813200
2015-11-03,27.517940521240234,27.724487432847642,27.09811002043969,27.118316627477263,182076000
2015-11-04,27.38996124267578,27.79856551401117,27.304648865270526,27.643654529359786,179544400
2015-11-05,27.263708114624023,27.662789164712937,27.096861554346457,27.473394330723682,158210800
2015-11-06,27.295269012451172,27.46437071550903,27.19606384972077,27.306543147398287,132169200
2015-11-09,27.18478775024414,27.464368730775384,27.0675446681476,27.27272049186438,135485600
2015-11-10,26.328006744384766,26.62111704753071,26.167924007192934,26.357318806814234,236511600
2015-11-11,26.1792049407959,26.474568771457275,25.976282502856368,26.237827360687742,180872000
2015-11-12,26.09126853942871,26.339284053415074,26.075485780907535,26.213021985245653,130102400
2015-11-13,25.32918357849121,26.05744911751473,25.313400819202986,25.974024978310254,183249600
2015-11-16,25.744047164916992,25.75757475270898,25.02705576868221,25.11273335835102,152426800
2015-11-17,25.633560180664062,25.940198026935143,25.550136067128577,25.910885968567726,110467600
2015-11-18,26.44525146484375,26.490344563549368,26.04166186672009,26.100284271190556,186698800
2015-11-19,26.781204223632812,26.999909401741903,26.32575765699719,26.52416973312301,173183200
2015-11-20,26.89844512939453,27.038234770748733,26.796983074659412,26.87589685932573,137148400
2015-11-23,26.548965454101562,26.99539467467256,26.4565223707776,26.89167745721936,129930000
2015-11-24,26.80374526977539,26.90971594009224,26.406921199054125,26.454269467031388,171212800
2015-11-25,26.612098693847656,26.882662453768145,26.587296972850158,26.878152111664146,85553200
2015-11-27,26.562496185302734,26.697778930112786,26.51514791269584,26.670722037112466,52185600
2015-11-30,26.672977447509766,26.9232481193852,26.548968837052,26.603080903346495,156721200
2015-12-01,26.456523895263672,26.787963503541896,26.348299770228813,26.774435917960403,139409600
2015-12-02,26.217529296875,26.63013788926134,26.17243619483793,26.456525834016308,133546400
2015-12-03,25.974016189575195,26.332512629521357,25.753057634305005,26.27840057601311,166278000
2015-12-04,26.837562561035156,26.887165993654456,25.953724896773068,25.99430936708057,231108000
2015-12-07,26.6684627532959,27.024704048666933,26.562492088959715,26.826292024504085,128336800
2015-12-08,26.65719223022461,26.740614633024812,26.348299178252695,26.497107776880153,137238000
2015-12-09,26.0687198638916,26.53544050807796,25.946966427991917,26.524166372827583,185445600
2015-12-10,26.19272232055664,26.366334340975893,26.04391373753137,26.163411982131223,116850800
2015-12-11,25.518579483032227,26.016865727443598,25.444174306034448,25.971772619064726,187544800
2015-12-14,25.360748291015625,25.405841393006796,24.754236264142396,25.293106917837292,257274800
2015-12-15,24.91206169128418,25.43289609134729,24.880496178576283,25.238992673175122,213292400
2015-12-16,25.103713989257812,25.250269162016448,24.53102432618106,25.042838124981426,224954000
2015-12-17,24.57160186767578,25.308884425457535,24.57160186767578,25.25702582075286,179091200
2015-12-18,23.906471252441406,24.693357365445674,23.856867810785346,24.555822895660434,385813200
2015-12-21,24.19957733154297,24.208596293921822,23.802751587829373,24.188303198521606,190362400
2015-12-22,24.17703628540039,24.287515589338216,24.00116905929387,24.215365594086148,131157600
2015-12-23,24.488182067871094,24.542294132606024,24.170270032146377,24.186052789368713,130629600
2015-12-24,24.35741424560547,24.57611943692624,24.339376313906637,24.57611943692624,54281600
2015-12-28,24.084590911865234,24.2807494992411,23.94029093501106,24.258201230202115,106816800
2015-12-29,24.51749610900879,24.673070253801196,24.093615050970072,24.116161604660853,123724800
2015-12-30,24.197328567504883,24.50847511109567,24.16576305091705,24.481419936987034,100855200
2015-12-31,23.73286247253418,24.131941762427935,23.63365558276081,24.1274331402526,163649200
2016-01-04,23.753154754638672,23.757665097176886,22.997834077504077,23.135370281661345,270597600
2016-01-05,23.157917022705078,23.865889430114205,23.090277365805008,23.84334287781418,223164000
2016-01-06,22.704721450805664,23.081255885975757,22.517583538933,22.67315593698659,273829600
2016-01-07,21.746477127075195,22.57620283984095,21.74196850545963,22.249273586684012,324377600
2016-01-08,21.861469268798828,22.346227857182512,21.8163761667038,22.219965795163166,283192000
2016-01-11,22.2154598236084,22.334958115843282,21.947151168837447,22.314666731965776,198957600
2016-01-12,22.537872314453125,22.702465377662218,22.285346512877528,22.67089986748918,196616800
2016-01-13,21.958419799804688,22.815202454840886,21.93812842101598,22.619043858925938,249758400
2016-01-14,22.43866539001465,22.65511705954085,21.586393176948658,22.08693443736933,252680400
2016-01-15,21.899795532226562,22.030567918385234,21.500716301587364,21.6901093682795,319335600
2016-01-19,21.7938289642334,22.24251168137656,21.53228416336344,22.18839961644163,212350800
2016-01-20,21.823139190673828,22.138796054786017,21.063308233798463,21.442096126694782,289337600
2016-01-21,21.71265983581543,22.06889945737359,21.406021936612106,21.884014993459072,208646000
2016-01-22,22.867061614990234,22.876080579854502,22.17938231595851,22.23800300728876,263202000
2016-01-25,22.420635223388672,22.891864551220547,22.36877660271937,22.889609379837076,207178000
2016-01-26,22.544641494750977,22.745308737463674,22.111741491608417,22.531113907212678,300308000
2016-01-27,21.063310623168945,21.787065805587815,21.04527269284401,21.654039939872764,533478800
2016-01-28,21.214372634887695,21.31132435199007,20.831076108775935,21.146732982145863,222715200
2016-01-29,21.94715118408203,21.94715118408203,21.27299936956539,21.372206277991676,257666000
2016-02-01,21.741966247558594,21.805097264768634,21.509733554168285,21.750985210044487,163774000
2016-02-02,21.302309036254883,21.654040078890674,21.257214210153034,21.51424869826253,149428800
2016-02-03,21.72393226623535,21.834411566408754,21.212118523635226,21.41954953789307,183857200
2016-02-04,21.898483276367188,22.06396947259922,21.57884792409105,21.730731401623157,185886800
2016-02-05,21.313617706298828,21.971025981954458,21.238810532180526,21.880348680221665,185672400
2016-02-08,21.538040161132812,21.69445670294883,21.091455965206304,21.111857446063695,216085600
2016-02-09,21.53350830078125,21.748867095584664,21.29321493579432,21.374824329473952,177324800
2016-02-10,21.370290756225586,21.841811340568256,21.33175346517059,21.74433354408901,169374400
2016-02-11,21.241079330444336,21.472306570299025,20.98945060270443,21.261482547855483,200298800
2016-02-12,21.306819915771484,21.42243353339356,21.084662314330053,21.35215943715558,161405600
2016-02-16,21.90754508972168,21.955150268125454,21.44735996896008,21.54030291836028,196231600
2016-02-17,22.243057250976562,22.263458735281954,21.796472979574066,21.91435225778724,179452800
2016-02-18,21.8214111328125,22.417611528318208,21.782872109976353,22.406276216391266,156084000
2016-02-19,21.77153968811035,21.934758503214418,21.717133992917617,21.762471783990584,141496800
2016-02-22,21.961959838867188,21.96649465555637,21.7443353349834,21.83274523563851,137123200
2016-02-23,21.465499877929688,21.875812491419047,21.43376308625236,21.85314360158173,127770400
2016-02-24,21.78513526916504,21.848608852713806,21.154930790323082,21.304548576852696,145022800
2016-02-25,21.934751510620117,21.934751510620117,21.592445589707793,21.77380015523725,110330800
2016-02-26,21.968759536743164,22.220386489221053,21.893950635709555,22.03449880544172,115964400
2016-02-29,21.918888092041016,22.26799458575054,21.909820188753347,21.957425383869325,140865200
2016-03-01,22.789384841918945,22.843790529227164,22.08437139689242,22.136511405643443,201628400
2016-03-02,22.839262008666992,22.87099881006882,22.58763327646253,22.784856310481853,132678400
2016-03-03,23.009275436401367,23.05688062631293,22.771247757318044,22.800718872162474,147822800
2016-03-04,23.351581573486328,23.519333443418017,22.97980622416446,23.20649859470343,184220400
2016-03-07,23.09316062927246,23.31078517490864,22.886869668482014,23.211039942919754,143315600
2016-03-08,22.902734756469727,23.06822098290932,22.75991915549307,22.84606165186418,126247600
2016-03-09,22.923133850097656,23.027412136271312,22.730443945478886,22.96620422577282,108806800
2016-03-10,22.934463500976562,23.177024234308025,22.70323807639505,22.98887090754598,134054400
2016-03-11,23.181560516357422,23.186093602429043,23.009273843703955,23.1770257007604,109632800
2016-03-14,23.240501403808594,23.32891302076485,23.072749531443367,23.102220646937305,100304400
2016-03-15,23.707487106323242,23.843502174596225,23.542000924748738,23.56693722237675,160270800
2016-03-16,24.022592544555664,24.09966712601931,23.70975594337211,23.71429075964977,153214000
2016-03-17,23.984058380126953,24.135941884238964,23.793635850733928,23.920583050645355,137682800
2016-03-18,24.01125717163086,24.142739170934313,23.8457726979607,24.10646755890895,176820800
2016-03-21,24.008991241455078,24.403435505706756,23.834437137081917,24.013524328147923,142010800
2016-03-22,24.192611694335938,24.32182628508781,23.850305707439503,23.85937361041647,129777600
2016-03-23,24.058860778808594,24.27195216159203,24.006722501867245,24.138204492500666,102814000
2016-03-24,23.9545841217041,24.086066121263983,23.77776433654975,23.909246336109632,104532000
2016-03-28,23.84577178955078,24.072464167496427,23.81630067352147,24.029392062238568,77645600
2016-03-29,24.410232543945312,24.435168841038994,23.775493266238612,23.77776067402678,124760400
2016-03-30,24.8364200592041,25.031375671524557,24.618795551630864,24.630130864020177,182404400
2016-03-31,24.707204818725586,24.91349573813298,24.68226851573072,24.87269103591645,103553600
2016-04-01,24.93389320373535,24.936160611694472,24.52811365532926,24.659595644549775,103496000
2016-04-04,25.190061569213867,25.43262238207788,24.997371634435904,25.031375842310005,149424800
2016-04-05,24.89309310913086,25.101651441779886,24.804683207165034,24.825086423517217,106314800
2016-04-06,25.153789520263672,25.15832433698267,24.754810395757254,24.988305030062563,105616400
2016-04-07,24.605186462402344,25.031367433279193,24.509976095960486,24.924821758178663,127207600
2016-04-08,24.632396697998047,24.88402366760454,24.5213161781653,24.68906979727061,94326800
2016-04-11,24.714008331298828,25.07445019980243,24.670937945025248,24.70267474734305,117630000
2016-04-12,25.035911560058594,25.049512551887343,24.632399326897133,24.786548513025405,108929200
2016-04-13,25.398618698120117,25.466625385745292,25.117520584312434,25.117520584312434,133029200
2016-04-14,25.412216186523438,25.477957186166464,25.237663809870032,25.30340480951306,101895600
